producto,presentacion,marca,categoria,catalogo,precio,fecha_registro,cadena_comercial,giro,nombre_comercial,direccion,estado,municipio,latitud,longitud
Atún,Bolsa 74 Gr. Aleta Amarilla en Trozos en Agua,Dolores,Pescados y Mariscos en Conserva,Basicos,18.9,2026/04/03,Superissste,Supermercado / Tienda de Autoservicio,Superissste Sucursal 022,Av. del Taller y Retorno No. 38 Dentro del Retorno 38. Col. Jardin Balbuena. Cp. 15900,Ciudad de México,Venustiano Carranza,19.412842,-99.105666
Atún,Bolsa 74 Gr. Aleta Amarilla en Trozos en Agua,Dolores,Pescados y Mariscos en Conserva,Basicos,18.9,2026/04/10,Superissste,Supermercado / Tienda de Autoservicio,Superissste Sucursal 011,Calle Peluqueros No. 310 Esquina Calle Tizayuca. Col. Michoacana. Cp. 15240,Ciudad de México,Venustiano Carranza,19.446139,-99.113372
Atún,Bolsa 74 Gr. Aleta Amarilla en Trozos en Agua,Dolores,Pescados y Mariscos en Conserva,Basicos,18.9,2026/04/10,Superissste,Supermercado / Tienda de Autoservicio,Superissste Sucursal 022,Av. del Taller y Retorno No. 38 Dentro del Retorno 38. Col. Jardin Balbuena. Cp. 15900,Ciudad de México,Venustiano Carranza,19.412842,-99.105666
Atún,Bolsa 74 Gr. Aleta Amarilla en Trozos en Agua,Dolores,Pescados y Mariscos en Conserva,Basicos,21,2026/04/13,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Cimatario,Ctra. a Huimilpan 1001. Int. del Centro Comercial Plaza del Sol. Col. Plazas del Sol. Iii Seccion. Cp. 76099,Querétaro,Santiago de Querétaro,20.563227,-100.375284
Atún,Bolsa 74 Gr. Aleta Amarilla en Trozos en Agua,Dolores,Pescados y Mariscos en Conserva,Basicos,22,2026/04/06,Wal-mart,Supermercado / Tienda de Autoservicio,Walmart Sucursal Aeropuerto,Calz. Ignacio Zaragoza 58. Esq. Blvd. Puerto Aereo. Col. Federal. Cp. 15700,Ciudad de México,Venustiano Carranza,19.41926,-99.094521
Atún,Bolsa 78 Gr. Aleta Amarilla en Trozos en Aceite con Agua,Dolores,Pescados y Mariscos en Conserva,Basicos,15.9,2026/04/09,La Comer,Supermercado / Tienda de Autoservicio,Lacomer Sucursal Queretaro Estadio,Luis M. Vega y Monroy 1300. Esq.cimatario . Col. Cimatario. Cp. 76090,Querétaro,Santiago de Querétaro,20.577804,-100.373626
Atún,Bolsa 78 Gr. Aleta Amarilla en Trozos en Aceite con Agua,Dolores,Pescados y Mariscos en Conserva,Basicos,18,2026/04/03,Superissste,Supermercado / Tienda de Autoservicio,Superissste Sucursal 011,Calle Peluqueros No. 310 Esquina Calle Tizayuca. Col. Michoacana. Cp. 15240,Ciudad de México,Venustiano Carranza,19.446139,-99.113372
Atún,Bolsa 78 Gr. Aleta Amarilla en Trozos en Aceite con Agua,Dolores,Pescados y Mariscos en Conserva,Basicos,18,2026/04/03,Superissste,Supermercado / Tienda de Autoservicio,Superissste Sucursal 022,Av. del Taller y Retorno No. 38 Dentro del Retorno 38. Col. Jardin Balbuena. Cp. 15900,Ciudad de México,Venustiano Carranza,19.412842,-99.105666
Atún,Bolsa 78 Gr. Aleta Amarilla en Trozos en Aceite con Agua,Dolores,Pescados y Mariscos en Conserva,Basicos,18,2026/04/10,Superissste,Supermercado / Tienda de Autoservicio,Superissste Sucursal 011,Calle Peluqueros No. 310 Esquina Calle Tizayuca. Col. Michoacana. Cp. 15240,Ciudad de México,Venustiano Carranza,19.446139,-99.113372
Atún,Bolsa 78 Gr. Aleta Amarilla en Trozos en Aceite con Agua,Dolores,Pescados y Mariscos en Conserva,Basicos,18,2026/04/10,Superissste,Supermercado / Tienda de Autoservicio,Superissste Sucursal 022,Av. del Taller y Retorno No. 38 Dentro del Retorno 38. Col. Jardin Balbuena. Cp. 15900,Ciudad de México,Venustiano Carranza,19.412842,-99.105666
Atún,Bolsa 78 Gr. Aleta Amarilla. en Trozos en Agua,Dolores,Pescados y Mariscos en Conserva,Basicos,15.5,2026/04/06,Chedraui,Supermercado / Tienda de Autoservicio,Chedraui Sucursal Anfora,Anfora 71. Esq. Eje 1 Norte. Col. Madero. Cp. 15320,Ciudad de México,Venustiano Carranza,19.437353,-99.110088
Atún,Bolsa 78 Gr. Aleta Amarilla. en Trozos en Agua,Dolores,Pescados y Mariscos en Conserva,Basicos,15.9,2026/04/09,La Comer,Supermercado / Tienda de Autoservicio,Lacomer Sucursal Queretaro Estadio,Luis M. Vega y Monroy 1300. Esq.cimatario . Col. Cimatario. Cp. 76090,Querétaro,Santiago de Querétaro,20.577804,-100.373626
Atún,Bolsa 78 Gr. Aleta Amarilla. en Trozos en Agua,Dolores,Pescados y Mariscos en Conserva,Basicos,18,2026/04/03,Superissste,Supermercado / Tienda de Autoservicio,Superissste Sucursal 011,Calle Peluqueros No. 310 Esquina Calle Tizayuca. Col. Michoacana. Cp. 15240,Ciudad de México,Venustiano Carranza,19.446139,-99.113372
Atún,Bolsa 78 Gr. Aleta Amarilla. en Trozos en Agua,Dolores,Pescados y Mariscos en Conserva,Basicos,18,2026/04/03,Superissste,Supermercado / Tienda de Autoservicio,Superissste Sucursal 022,Av. del Taller y Retorno No. 38 Dentro del Retorno 38. Col. Jardin Balbuena. Cp. 15900,Ciudad de México,Venustiano Carranza,19.412842,-99.105666
Atún,Bolsa 78 Gr. Aleta Amarilla. en Trozos en Agua,Dolores,Pescados y Mariscos en Conserva,Basicos,18,2026/04/10,Superissste,Supermercado / Tienda de Autoservicio,Superissste Sucursal 011,Calle Peluqueros No. 310 Esquina Calle Tizayuca. Col. Michoacana. Cp. 15240,Ciudad de México,Venustiano Carranza,19.446139,-99.113372
Atún,Bolsa 78 Gr. Aleta Amarilla. en Trozos en Agua,Dolores,Pescados y Mariscos en Conserva,Basicos,18,2026/04/10,Superissste,Supermercado / Tienda de Autoservicio,Superissste Sucursal 022,Av. del Taller y Retorno No. 38 Dentro del Retorno 38. Col. Jardin Balbuena. Cp. 15900,Ciudad de México,Venustiano Carranza,19.412842,-99.105666
Atún,Bolsa 78 Gr. Aleta Amarilla. en Trozos en Agua,Dolores,Pescados y Mariscos en Conserva,Basicos,21,2026/04/01,Bodega Aurrera,Supermercado / Tienda de Autoservicio,Bodega Aurrera Sucursal Centro Constituyentes,Constituyentes Oriente 334. Entre Pasteur y Manuel Ponce. Col. Mercurio. Cp. 76040,Querétaro,Santiago de Querétaro,20.586349,-100.382801
Atún,Bolsa 78 Gr. Aleta Amarilla. en Trozos en Agua,Dolores,Pescados y Mariscos en Conserva,Basicos,21,2026/04/06,Bodega Aurrera,Supermercado / Tienda de Autoservicio,Bodega Aurrera Sucursal la Viga,Calz. de la Viga 136 Esq. del Taller. Col. Lorenzo Boturini. Cp. 15820,Ciudad de México,Venustiano Carranza,19.414749,-99.127874
Atún,Bolsa 78 Gr. Aleta Amarilla. en Trozos en Agua,Dolores,Pescados y Mariscos en Conserva,Basicos,21,2026/04/06,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Consulado (418),Rio Consulado 2355. Esq. Carlos Marx. Col. Simon Bolivar. Cp. 15410,Ciudad de México,Venustiano Carranza,19.449572,-99.100376
Atún,Bolsa 78 Gr. Aleta Amarilla. en Trozos en Agua,Dolores,Pescados y Mariscos en Conserva,Basicos,21,2026/04/10,Bodega Aurrera,Supermercado / Tienda de Autoservicio,Bodega Aurrera Sucursal Centro Constituyentes,Constituyentes Oriente 334. Entre Pasteur y Manuel Ponce. Col. Mercurio. Cp. 76040,Querétaro,Santiago de Querétaro,20.586349,-100.382801
Atún,Bolsa 78 Gr. Aleta Amarilla. en Trozos en Agua,Dolores,Pescados y Mariscos en Conserva,Basicos,22,2026/04/06,Wal-mart,Supermercado / Tienda de Autoservicio,Walmart Sucursal Aeropuerto,Calz. Ignacio Zaragoza 58. Esq. Blvd. Puerto Aereo. Col. Federal. Cp. 15700,Ciudad de México,Venustiano Carranza,19.41926,-99.094521
Atún,Bolsa 78 Gr. Aleta Amarilla. en Trozos en Agua,Dolores,Pescados y Mariscos en Conserva,Basicos,22,2026/04/06,Wal-mart,Supermercado / Tienda de Autoservicio,Walmart Sucursal Balbuena,Fray Servando Teresa de Mier 881. Entre Fernando Iglesia Calderon y Genaro Garcia. Col. Jardin Balbuena. Cp. 15900,Ciudad de México,Venustiano Carranza,19.418067,-99.105639
Atún,Bolsa 78 Gr. Aleta Amarilla. en Trozos en Agua,Dolores,Pescados y Mariscos en Conserva,Basicos,22,2026/04/07,Wal-mart,Supermercado / Tienda de Autoservicio,Walmart Sucursal Unidad Plaza de Toros,Autopista Queretaro Celaya 5501. Int. del Centro Comercial Plaza Esfera. Col. el Jacal. Cp. 76187,Querétaro,Santiago de Querétaro,20.574076,-100.408704
Atún,Bolsa 78 Gr. Aleta Amarilla. en Trozos en Agua,Dolores,Pescados y Mariscos en Conserva,Basicos,22,2026/04/14,Wal-mart,Supermercado / Tienda de Autoservicio,Walmart Sucursal Unidad Plaza de Toros,Autopista Queretaro Celaya 5501. Int. del Centro Comercial Plaza Esfera. Col. el Jacal. Cp. 76187,Querétaro,Santiago de Querétaro,20.574076,-100.408704
Atún,Bolsa 78 Gr. Aleta Amarilla. en Trozos en Agua,Dolores,Pescados y Mariscos en Conserva,Basicos,22.9,2026/04/13,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Cimatario,Ctra. a Huimilpan 1001. Int. del Centro Comercial Plaza del Sol. Col. Plazas del Sol. Iii Seccion. Cp. 76099,Querétaro,Santiago de Querétaro,20.563227,-100.375284
Atún,Lata 120 Gr. con 20% de Proteína de Soya en Agua,Ancla,Pescados y Mariscos en Conserva,Basicos,15,2026/04/15,Chedraui,Supermercado / Tienda de Autoservicio,Chedraui Sucursal Centro Sur,Blvd. Bernardo Quintana 502. Carr. con Direccion a Centro Civico. Col. Centro Sur. Cp. 76087,Querétaro,Santiago de Querétaro,20.569354,-100.358831
Atún,Lata 120 Gr. con 20% de Proteína de Soya en Agua con Aceite,Ancla,Pescados y Mariscos en Conserva,Basicos,15,2026/04/06,Chedraui,Supermercado / Tienda de Autoservicio,Chedraui Sucursal Anfora,Anfora 71. Esq. Eje 1 Norte. Col. Madero. Cp. 15320,Ciudad de México,Venustiano Carranza,19.437353,-99.110088
Atún,Lata 130 Gr. (clásico). en Hojuelas en Agua,Tuny,Pescados y Mariscos en Conserva,Pacic,24,2026/04/01,Chedraui,Supermercado / Tienda de Autoservicio,Chedraui Sucursal Centro Sur,Blvd. Bernardo Quintana 502. Carr. con Direccion a Centro Civico. Col. Centro Sur. Cp. 76087,Querétaro,Santiago de Querétaro,20.569354,-100.358831
Atún,Lata 130 Gr. (clásico). en Hojuelas en Agua,Tuny,Pescados y Mariscos en Conserva,Pacic,24,2026/04/06,Chedraui,Supermercado / Tienda de Autoservicio,Chedraui Sucursal Anfora,Anfora 71. Esq. Eje 1 Norte. Col. Madero. Cp. 15320,Ciudad de México,Venustiano Carranza,19.437353,-99.110088
Atún,Lata 130 Gr. (clásico). en Hojuelas en Agua,Tuny,Pescados y Mariscos en Conserva,Pacic,24,2026/04/08,Chedraui,Supermercado / Tienda de Autoservicio,Chedraui Sucursal Centro Sur,Blvd. Bernardo Quintana 502. Carr. con Direccion a Centro Civico. Col. Centro Sur. Cp. 76087,Querétaro,Santiago de Querétaro,20.569354,-100.358831
Atún,Lata 130 Gr. (clásico). en Hojuelas en Agua,Tuny,Pescados y Mariscos en Conserva,Pacic,24,2026/04/15,Chedraui,Supermercado / Tienda de Autoservicio,Chedraui Sucursal Centro Sur,Blvd. Bernardo Quintana 502. Carr. con Direccion a Centro Civico. Col. Centro Sur. Cp. 76087,Querétaro,Santiago de Querétaro,20.569354,-100.358831
Atún,Lata 130 Gr. (clásico). en Hojuelas en Agua con Aceite,Tuny,Pescados y Mariscos en Conserva,Pacic,24,2026/04/01,Chedraui,Supermercado / Tienda de Autoservicio,Chedraui Sucursal Centro Sur,Blvd. Bernardo Quintana 502. Carr. con Direccion a Centro Civico. Col. Centro Sur. Cp. 76087,Querétaro,Santiago de Querétaro,20.569354,-100.358831
Atún,Lata 130 Gr. (clásico). en Hojuelas en Agua con Aceite,Tuny,Pescados y Mariscos en Conserva,Pacic,24,2026/04/06,Chedraui,Supermercado / Tienda de Autoservicio,Chedraui Sucursal Anfora,Anfora 71. Esq. Eje 1 Norte. Col. Madero. Cp. 15320,Ciudad de México,Venustiano Carranza,19.437353,-99.110088
Atún,Lata 130 Gr. (clásico). en Hojuelas en Agua con Aceite,Tuny,Pescados y Mariscos en Conserva,Pacic,24,2026/04/15,Chedraui,Supermercado / Tienda de Autoservicio,Chedraui Sucursal Centro Sur,Blvd. Bernardo Quintana 502. Carr. con Direccion a Centro Civico. Col. Centro Sur. Cp. 76087,Querétaro,Santiago de Querétaro,20.569354,-100.358831
Atún,Lata 130 Gr. Aleta Amarilla en Hojuelas en Agua,Herdez,Pescados y Mariscos en Conserva,Basicos,18,2026/04/06,Chedraui,Supermercado / Tienda de Autoservicio,Chedraui Sucursal Anfora,Anfora 71. Esq. Eje 1 Norte. Col. Madero. Cp. 15320,Ciudad de México,Venustiano Carranza,19.437353,-99.110088
Atún,Lata 130 Gr. Aleta Amarilla en Hojuelas en Agua,Herdez,Pescados y Mariscos en Conserva,Basicos,18,2026/04/06,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Consulado (418),Rio Consulado 2355. Esq. Carlos Marx. Col. Simon Bolivar. Cp. 15410,Ciudad de México,Venustiano Carranza,19.449572,-99.100376
Atún,Lata 130 Gr. Aleta Amarilla en Hojuelas en Agua,Herdez,Pescados y Mariscos en Conserva,Basicos,18,2026/04/06,Wal-mart,Supermercado / Tienda de Autoservicio,Walmart Sucursal Aeropuerto,Calz. Ignacio Zaragoza 58. Esq. Blvd. Puerto Aereo. Col. Federal. Cp. 15700,Ciudad de México,Venustiano Carranza,19.41926,-99.094521
Atún,Lata 130 Gr. Aleta Amarilla en Hojuelas en Agua,Herdez,Pescados y Mariscos en Conserva,Basicos,18,2026/04/06,Wal-mart,Supermercado / Tienda de Autoservicio,Walmart Sucursal Balbuena,Fray Servando Teresa de Mier 881. Entre Fernando Iglesia Calderon y Genaro Garcia. Col. Jardin Balbuena. Cp. 15900,Ciudad de México,Venustiano Carranza,19.418067,-99.105639
Atún,Lata 130 Gr. Aleta Amarilla en Hojuelas en Agua,Herdez,Pescados y Mariscos en Conserva,Basicos,18,2026/04/08,Chedraui,Supermercado / Tienda de Autoservicio,Chedraui Sucursal Centro Sur,Blvd. Bernardo Quintana 502. Carr. con Direccion a Centro Civico. Col. Centro Sur. Cp. 76087,Querétaro,Santiago de Querétaro,20.569354,-100.358831
Atún,Lata 130 Gr. Aleta Amarilla en Hojuelas en Agua,Herdez,Pescados y Mariscos en Conserva,Basicos,18,2026/04/15,Chedraui,Supermercado / Tienda de Autoservicio,Chedraui Sucursal Centro Sur,Blvd. Bernardo Quintana 502. Carr. con Direccion a Centro Civico. Col. Centro Sur. Cp. 76087,Querétaro,Santiago de Querétaro,20.569354,-100.358831
Atún,Lata 130 Gr. Aleta Amarilla en Hojuelas en Agua,Herdez,Pescados y Mariscos en Conserva,Basicos,18.3,2026/04/09,La Comer,Supermercado / Tienda de Autoservicio,Lacomer Sucursal Queretaro Estadio,Luis M. Vega y Monroy 1300. Esq.cimatario . Col. Cimatario. Cp. 76090,Querétaro,Santiago de Querétaro,20.577804,-100.373626
Atún,Lata 130 Gr. Aleta Amarilla en Hojuelas en Agua,Herdez,Pescados y Mariscos en Conserva,Basicos,24,2026/04/03,Superissste,Supermercado / Tienda de Autoservicio,Superissste Sucursal 011,Calle Peluqueros No. 310 Esquina Calle Tizayuca. Col. Michoacana. Cp. 15240,Ciudad de México,Venustiano Carranza,19.446139,-99.113372
Atún,Lata 130 Gr. Aleta Amarilla en Hojuelas en Agua,Herdez,Pescados y Mariscos en Conserva,Basicos,24,2026/04/03,Superissste,Supermercado / Tienda de Autoservicio,Superissste Sucursal 022,Av. del Taller y Retorno No. 38 Dentro del Retorno 38. Col. Jardin Balbuena. Cp. 15900,Ciudad de México,Venustiano Carranza,19.412842,-99.105666
Atún,Lata 130 Gr. Aleta Amarilla en Hojuelas en Agua,Herdez,Pescados y Mariscos en Conserva,Basicos,24,2026/04/10,Superissste,Supermercado / Tienda de Autoservicio,Superissste Sucursal 011,Calle Peluqueros No. 310 Esquina Calle Tizayuca. Col. Michoacana. Cp. 15240,Ciudad de México,Venustiano Carranza,19.446139,-99.113372
Atún,Lata 130 Gr. Aleta Amarilla en Hojuelas en Agua,Herdez,Pescados y Mariscos en Conserva,Basicos,24,2026/04/10,Superissste,Supermercado / Tienda de Autoservicio,Superissste Sucursal 022,Av. del Taller y Retorno No. 38 Dentro del Retorno 38. Col. Jardin Balbuena. Cp. 15900,Ciudad de México,Venustiano Carranza,19.412842,-99.105666
Atún,Lata 130 Gr. Aleta Amarilla en Hojuelas en Agua,Herdez,Pescados y Mariscos en Conserva,Basicos,25,2026/04/07,Wal-mart,Supermercado / Tienda de Autoservicio,Walmart Sucursal Unidad Plaza de Toros,Autopista Queretaro Celaya 5501. Int. del Centro Comercial Plaza Esfera. Col. el Jacal. Cp. 76187,Querétaro,Santiago de Querétaro,20.574076,-100.408704
Atún,Lata 130 Gr. Aleta Amarilla en Hojuelas en Agua,Herdez,Pescados y Mariscos en Conserva,Basicos,28,2026/04/14,Wal-mart,Supermercado / Tienda de Autoservicio,Walmart Sucursal Unidad Plaza de Toros,Autopista Queretaro Celaya 5501. Int. del Centro Comercial Plaza Esfera. Col. el Jacal. Cp. 76187,Querétaro,Santiago de Querétaro,20.574076,-100.408704
Atún,Lata 130 Gr. Aleta Amarilla en Hojuelas en Agua con Aceite,Herdez,Pescados y Mariscos en Conserva,Basicos,18,2026/04/06,Chedraui,Supermercado / Tienda de Autoservicio,Chedraui Sucursal Anfora,Anfora 71. Esq. Eje 1 Norte. Col. Madero. Cp. 15320,Ciudad de México,Venustiano Carranza,19.437353,-99.110088
Atún,Lata 130 Gr. Aleta Amarilla en Hojuelas en Agua con Aceite,Herdez,Pescados y Mariscos en Conserva,Basicos,18,2026/04/06,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Consulado (418),Rio Consulado 2355. Esq. Carlos Marx. Col. Simon Bolivar. Cp. 15410,Ciudad de México,Venustiano Carranza,19.449572,-99.100376
Atún,Lata 130 Gr. Aleta Amarilla en Hojuelas en Agua con Aceite,Herdez,Pescados y Mariscos en Conserva,Basicos,18,2026/04/06,Wal-mart,Supermercado / Tienda de Autoservicio,Walmart Sucursal Aeropuerto,Calz. Ignacio Zaragoza 58. Esq. Blvd. Puerto Aereo. Col. Federal. Cp. 15700,Ciudad de México,Venustiano Carranza,19.41926,-99.094521
Atún,Lata 130 Gr. Aleta Amarilla en Hojuelas en Agua con Aceite,Herdez,Pescados y Mariscos en Conserva,Basicos,18,2026/04/06,Wal-mart,Supermercado / Tienda de Autoservicio,Walmart Sucursal Balbuena,Fray Servando Teresa de Mier 881. Entre Fernando Iglesia Calderon y Genaro Garcia. Col. Jardin Balbuena. Cp. 15900,Ciudad de México,Venustiano Carranza,19.418067,-99.105639
Atún,Lata 130 Gr. Aleta Amarilla en Hojuelas en Agua con Aceite,Herdez,Pescados y Mariscos en Conserva,Basicos,18,2026/04/08,Chedraui,Supermercado / Tienda de Autoservicio,Chedraui Sucursal Centro Sur,Blvd. Bernardo Quintana 502. Carr. con Direccion a Centro Civico. Col. Centro Sur. Cp. 76087,Querétaro,Santiago de Querétaro,20.569354,-100.358831
Atún,Lata 130 Gr. Aleta Amarilla en Hojuelas en Agua con Aceite,Herdez,Pescados y Mariscos en Conserva,Basicos,18,2026/04/15,Chedraui,Supermercado / Tienda de Autoservicio,Chedraui Sucursal Centro Sur,Blvd. Bernardo Quintana 502. Carr. con Direccion a Centro Civico. Col. Centro Sur. Cp. 76087,Querétaro,Santiago de Querétaro,20.569354,-100.358831
Atún,Lata 130 Gr. Aleta Amarilla en Hojuelas en Agua con Aceite,Herdez,Pescados y Mariscos en Conserva,Basicos,18.3,2026/04/09,La Comer,Supermercado / Tienda de Autoservicio,Lacomer Sucursal Queretaro Estadio,Luis M. Vega y Monroy 1300. Esq.cimatario . Col. Cimatario. Cp. 76090,Querétaro,Santiago de Querétaro,20.577804,-100.373626
Atún,Lata 130 Gr. Aleta Amarilla en Hojuelas en Agua con Aceite,Herdez,Pescados y Mariscos en Conserva,Basicos,24,2026/04/03,Superissste,Supermercado / Tienda de Autoservicio,Superissste Sucursal 011,Calle Peluqueros No. 310 Esquina Calle Tizayuca. Col. Michoacana. Cp. 15240,Ciudad de México,Venustiano Carranza,19.446139,-99.113372
Atún,Lata 130 Gr. Aleta Amarilla en Hojuelas en Agua con Aceite,Herdez,Pescados y Mariscos en Conserva,Basicos,24,2026/04/03,Superissste,Supermercado / Tienda de Autoservicio,Superissste Sucursal 022,Av. del Taller y Retorno No. 38 Dentro del Retorno 38. Col. Jardin Balbuena. Cp. 15900,Ciudad de México,Venustiano Carranza,19.412842,-99.105666
Atún,Lata 130 Gr. Aleta Amarilla en Hojuelas en Agua con Aceite,Herdez,Pescados y Mariscos en Conserva,Basicos,24,2026/04/10,Superissste,Supermercado / Tienda de Autoservicio,Superissste Sucursal 011,Calle Peluqueros No. 310 Esquina Calle Tizayuca. Col. Michoacana. Cp. 15240,Ciudad de México,Venustiano Carranza,19.446139,-99.113372
Atún,Lata 130 Gr. Aleta Amarilla en Hojuelas en Agua con Aceite,Herdez,Pescados y Mariscos en Conserva,Basicos,24,2026/04/10,Superissste,Supermercado / Tienda de Autoservicio,Superissste Sucursal 022,Av. del Taller y Retorno No. 38 Dentro del Retorno 38. Col. Jardin Balbuena. Cp. 15900,Ciudad de México,Venustiano Carranza,19.412842,-99.105666
Atún,Lata 130 Gr. Aleta Amarilla en Hojuelas en Agua con Aceite,Herdez,Pescados y Mariscos en Conserva,Basicos,25,2026/04/07,Wal-mart,Supermercado / Tienda de Autoservicio,Walmart Sucursal Unidad Plaza de Toros,Autopista Queretaro Celaya 5501. Int. del Centro Comercial Plaza Esfera. Col. el Jacal. Cp. 76187,Querétaro,Santiago de Querétaro,20.574076,-100.408704
Atún,Lata 130 Gr. Aleta Amarilla en Hojuelas en Agua con Aceite,Herdez,Pescados y Mariscos en Conserva,Basicos,25,2026/04/14,Wal-mart,Supermercado / Tienda de Autoservicio,Walmart Sucursal Unidad Plaza de Toros,Autopista Queretaro Celaya 5501. Int. del Centro Comercial Plaza Esfera. Col. el Jacal. Cp. 76187,Querétaro,Santiago de Querétaro,20.574076,-100.408704
Atún,Lata 130 Gr. con 30% de Soya en Agua,El Dorado,Pescados y Mariscos en Conserva,Basicos,11.9,2026/04/09,La Comer,Supermercado / Tienda de Autoservicio,Lacomer Sucursal Queretaro Estadio,Luis M. Vega y Monroy 1300. Esq.cimatario . Col. Cimatario. Cp. 76090,Querétaro,Santiago de Querétaro,20.577804,-100.373626
Atún,Lata 130 Gr. con 30% de Soya en Agua,El Dorado,Pescados y Mariscos en Conserva,Basicos,12.9,2026/04/13,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Cimatario,Ctra. a Huimilpan 1001. Int. del Centro Comercial Plaza del Sol. Col. Plazas del Sol. Iii Seccion. Cp. 76099,Querétaro,Santiago de Querétaro,20.563227,-100.375284
Atún,Lata 130 Gr. con 30% de Soya en Agua,El Dorado,Pescados y Mariscos en Conserva,Basicos,16,2026/04/15,Chedraui,Supermercado / Tienda de Autoservicio,Chedraui Sucursal Centro Sur,Blvd. Bernardo Quintana 502. Carr. con Direccion a Centro Civico. Col. Centro Sur. Cp. 76087,Querétaro,Santiago de Querétaro,20.569354,-100.358831
Atún,Lata 130 Gr. con 30% de Soya en Agua con Aceite,El Dorado,Pescados y Mariscos en Conserva,Basicos,11.9,2026/04/09,La Comer,Supermercado / Tienda de Autoservicio,Lacomer Sucursal Queretaro Estadio,Luis M. Vega y Monroy 1300. Esq.cimatario . Col. Cimatario. Cp. 76090,Querétaro,Santiago de Querétaro,20.577804,-100.373626
Atún,Lata 130 Gr. con 30% de Soya en Agua con Aceite,El Dorado,Pescados y Mariscos en Conserva,Basicos,12.5,2026/04/08,Chedraui,Supermercado / Tienda de Autoservicio,Chedraui Sucursal Centro Sur,Blvd. Bernardo Quintana 502. Carr. con Direccion a Centro Civico. Col. Centro Sur. Cp. 76087,Querétaro,Santiago de Querétaro,20.569354,-100.358831
Atún,Lata 130 Gr. con 30% de Soya en Agua con Aceite,El Dorado,Pescados y Mariscos en Conserva,Basicos,12.9,2026/04/13,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Cimatario,Ctra. a Huimilpan 1001. Int. del Centro Comercial Plaza del Sol. Col. Plazas del Sol. Iii Seccion. Cp. 76099,Querétaro,Santiago de Querétaro,20.563227,-100.375284
Atún,Lata 130 Gr. con 30% de Soya en Agua con Aceite,El Dorado,Pescados y Mariscos en Conserva,Basicos,16,2026/04/15,Chedraui,Supermercado / Tienda de Autoservicio,Chedraui Sucursal Centro Sur,Blvd. Bernardo Quintana 502. Carr. con Direccion a Centro Civico. Col. Centro Sur. Cp. 76087,Querétaro,Santiago de Querétaro,20.569354,-100.358831
Atún,Lata 130 Gr. en Hojuelas en Agua,Mazatún,Pescados y Mariscos en Conserva,Basicos,16,2026/04/06,Chedraui,Supermercado / Tienda de Autoservicio,Chedraui Sucursal Anfora,Anfora 71. Esq. Eje 1 Norte. Col. Madero. Cp. 15320,Ciudad de México,Venustiano Carranza,19.437353,-99.110088
Atún,Lata 130 Gr. en Hojuelas en Agua,Mazatún,Pescados y Mariscos en Conserva,Basicos,18.5,2026/04/06,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Consulado (418),Rio Consulado 2355. Esq. Carlos Marx. Col. Simon Bolivar. Cp. 15410,Ciudad de México,Venustiano Carranza,19.449572,-99.100376
Atún,Lata 130 Gr. en Hojuelas en Agua,Mazatún,Pescados y Mariscos en Conserva,Basicos,18.5,2026/04/08,Chedraui,Supermercado / Tienda de Autoservicio,Chedraui Sucursal Centro Sur,Blvd. Bernardo Quintana 502. Carr. con Direccion a Centro Civico. Col. Centro Sur. Cp. 76087,Querétaro,Santiago de Querétaro,20.569354,-100.358831
Atún,Lata 130 Gr. en Hojuelas en Agua,Mazatún,Pescados y Mariscos en Conserva,Basicos,18.5,2026/04/15,Chedraui,Supermercado / Tienda de Autoservicio,Chedraui Sucursal Centro Sur,Blvd. Bernardo Quintana 502. Carr. con Direccion a Centro Civico. Col. Centro Sur. Cp. 76087,Querétaro,Santiago de Querétaro,20.569354,-100.358831
Atún,Lata 130 Gr. en Hojuelas en Agua,Mazatún,Pescados y Mariscos en Conserva,Basicos,18.7,2026/04/13,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Cimatario,Ctra. a Huimilpan 1001. Int. del Centro Comercial Plaza del Sol. Col. Plazas del Sol. Iii Seccion. Cp. 76099,Querétaro,Santiago de Querétaro,20.563227,-100.375284
Atún,Lata 130 Gr. en Hojuelas en Agua,Mazatún,Pescados y Mariscos en Conserva,Basicos,18.9,2026/04/09,La Comer,Supermercado / Tienda de Autoservicio,Lacomer Sucursal Queretaro Estadio,Luis M. Vega y Monroy 1300. Esq.cimatario . Col. Cimatario. Cp. 76090,Querétaro,Santiago de Querétaro,20.577804,-100.373626
